Date,open,high,low,close,adjclose,volume,ingested_at_utc
04-01-2016,147500,148000,143500,144000,102446.2344,445332,2026-02-19 06:47:45.287325+00:00
05-01-2016,143000,145000,142000,143500,102090.5313,530496,2026-02-19 06:47:45.287325+00:00
06-01-2016,144000,145000,139000,140000,99600.53906,769406,2026-02-19 06:47:45.287325+00:00
07-01-2016,138500,140000,137500,137500,97821.94531,586187,2026-02-19 06:47:45.287325+00:00
08-01-2016,134500,138000,133500,136500,97110.50781,888701,2026-02-19 06:47:45.287325+00:00
11-01-2016,134500,140500,134000,140000,99600.53906,542749,2026-02-19 06:47:45.287325+00:00
12-01-2016,140500,141500,139000,139500,99244.80469,386506,2026-02-19 06:47:45.287325+00:00
13-01-2016,140500,141500,139500,140500,99956.23438,338336,2026-02-19 06:47:45.287325+00:00
14-01-2016,138500,143500,136500,141000,100311.9453,664829,2026-02-19 06:47:45.287325+00:00
15-01-2016,141000,142000,136500,138500,98533.36719,568653,2026-02-19 06:47:45.287325+00:00
18-01-2016,137500,140000,135500,139000,98889.09375,400716,2026-02-19 06:47:45.287325+00:00
19-01-2016,138000,140000,136000,140000,99600.53906,332956,2026-02-19 06:47:45.287325+00:00
20-01-2016,139500,140000,135500,136500,97110.50781,544330,2026-02-19 06:47:45.287325+00:00
21-01-2016,136000,138000,135500,137000,97466.22656,455723,2026-02-19 06:47:45.287325+00:00
22-01-2016,138000,140500,136500,139000,98889.09375,551671,2026-02-19 06:47:45.287325+00:00
25-01-2016,140000,140500,136000,137500,97821.94531,543064,2026-02-19 06:47:45.287325+00:00
26-01-2016,136500,137000,134500,136000,96754.78125,564584,2026-02-19 06:47:45.287325+00:00
27-01-2016,135500,137000,134500,137000,97466.22656,702981,2026-02-19 06:47:45.287325+00:00
28-01-2016,135500,136500,134500,135000,96043.35938,480730,2026-02-19 06:47:45.287325+00:00
29-01-2016,135000,136000,131000,133000,94620.49219,990382,2026-02-19 06:47:45.287325+00:00
01-02-2016,132000,132500,130500,132500,94264.77344,689972,2026-02-19 06:47:45.287325+00:00
02-02-2016,131500,132500,129000,129500,92130.46875,594441,2026-02-19 06:47:45.287325+00:00
03-02-2016,127500,129500,126500,129000,91774.76563,649021,2026-02-19 06:47:45.287325+00:00
04-02-2016,130000,132500,129500,132500,94264.77344,600523,2026-02-19 06:47:45.287325+00:00
05-02-2016,132000,133500,131000,133500,94976.21094,513150,2026-02-19 06:47:45.287325+00:00
11-02-2016,130500,132500,130500,131000,93197.625,688873,2026-02-19 06:47:45.287325+00:00
12-02-2016,131500,137500,131000,137000,97466.22656,1264899,2026-02-19 06:47:45.287325+00:00
15-02-2016,137500,141500,135000,139500,99244.80469,879160,2026-02-19 06:47:45.287325+00:00
16-02-2016,139500,142500,137500,141000,100311.9453,524822,2026-02-19 06:47:45.287325+00:00
17-02-2016,142000,147500,141000,147000,104580.5469,772996,2026-02-19 06:47:45.287325+00:00
18-02-2016,147500,149000,145500,147000,104580.5469,468798,2026-02-19 06:47:45.287325+00:00
19-02-2016,147000,151000,147000,149000,106003.4219,477553,2026-02-19 06:47:45.287325+00:00
22-02-2016,147500,148500,146000,147500,104936.25,273335,2026-02-19 06:47:45.287325+00:00
23-02-2016,148000,149000,146500,149000,106003.4219,250401,2026-02-19 06:47:45.287325+00:00
24-02-2016,147500,150000,146500,149000,106003.4219,191286,2026-02-19 06:47:45.287325+00:00
25-02-2016,149500,153000,145500,147000,104580.5469,490265,2026-02-19 06:47:45.287325+00:00
26-02-2016,148000,148000,144500,147000,104580.5469,351408,2026-02-19 06:47:45.287325+00:00
29-02-2016,145500,149000,144500,147500,104936.25,570117,2026-02-19 06:47:45.287325+00:00
02-03-2016,150000,150000,148000,150000,106714.8359,539821,2026-02-19 06:47:45.287325+00:00
03-03-2016,151500,151500,146000,147500,104936.25,627810,2026-02-19 06:47:45.287325+00:00
04-03-2016,146000,147500,143500,147500,104936.25,696287,2026-02-19 06:47:45.287325+00:00
07-03-2016,147500,147500,145500,146500,104224.8125,317439,2026-02-19 06:47:45.287325+00:00
08-03-2016,145000,149500,145000,148000,105291.9609,366489,2026-02-19 06:47:45.287325+00:00
09-03-2016,147000,149500,146500,149500,106359.1328,452965,2026-02-19 06:47:45.287325+00:00
10-03-2016,149000,150000,148000,148000,105291.9609,690061,2026-02-19 06:47:45.287325+00:00
11-03-2016,147500,150000,147500,149000,106003.4219,408175,2026-02-19 06:47:45.287325+00:00
14-03-2016,150000,150500,147000,148500,105647.6953,362075,2026-02-19 06:47:45.287325+00:00
15-03-2016,148500,149000,146000,147000,104580.5469,309077,2026-02-19 06:47:45.287325+00:00
16-03-2016,147000,148000,145500,146500,104224.8125,206136,2026-02-19 06:47:45.287325+00:00
17-03-2016,148000,148500,146000,146500,104224.8125,492380,2026-02-19 06:47:45.287325+00:00
18-03-2016,148000,150500,147500,150500,107070.5625,769047,2026-02-19 06:47:45.287325+00:00
21-03-2016,151000,155000,149500,154500,109916.2891,803657,2026-02-19 06:47:45.287325+00:00
22-03-2016,155500,159000,155000,159000,113117.7109,872121,2026-02-19 06:47:45.287325+00:00
23-03-2016,159500,159500,157000,158000,112406.3047,454762,2026-02-19 06:47:45.287325+00:00
24-03-2016,156500,157000,154500,155500,110627.6953,288522,2026-02-19 06:47:45.287325+00:00
25-03-2016,154500,155500,152000,153000,108849.1406,279961,2026-02-19 06:47:45.287325+00:00
28-03-2016,153000,156500,152000,154000,109560.5625,186865,2026-02-19 06:47:45.287325+00:00
29-03-2016,155000,156000,153500,155000,110271.9844,229075,2026-02-19 06:47:45.287325+00:00
30-03-2016,156000,159000,155000,155500,110627.6953,373060,2026-02-19 06:47:45.287325+00:00
31-03-2016,156000,156000,151500,152500,108493.4063,575626,2026-02-19 06:47:45.287325+00:00
01-04-2016,152500,152500,147500,149500,106359.1328,604435,2026-02-19 06:47:45.287325+00:00
04-04-2016,148500,149500,143500,144000,102446.2344,767267,2026-02-19 06:47:45.287325+00:00
05-04-2016,144000,145000,143500,144500,102801.9766,292339,2026-02-19 06:47:45.287325+00:00
06-04-2016,144000,146000,144000,144000,102446.2344,379789,2026-02-19 06:47:45.287325+00:00
07-04-2016,143500,146500,143500,146500,104224.8125,366852,2026-02-19 06:47:45.287325+00:00
08-04-2016,146000,146500,144000,146000,103869.1016,339546,2026-02-19 06:47:45.287325+00:00
11-04-2016,147500,147500,145000,146000,103869.1016,197423,2026-02-19 06:47:45.287325+00:00
12-04-2016,146000,150000,145000,148500,105647.6953,361212,2026-02-19 06:47:45.287325+00:00
14-04-2016,150000,152000,149500,152000,108137.7109,496852,2026-02-19 06:47:45.287325+00:00
15-04-2016,150500,152000,149000,151500,107781.9844,297722,2026-02-19 06:47:45.287325+00:00
18-04-2016,150000,155000,150000,154000,109560.5625,406339,2026-02-19 06:47:45.287325+00:00
19-04-2016,155000,155000,152000,153000,108849.1406,310407,2026-02-19 06:47:45.287325+00:00
20-04-2016,153500,155000,151000,151500,107781.9844,270230,2026-02-19 06:47:45.287325+00:00
21-04-2016,152000,154500,152000,154000,109560.5625,297646,2026-02-19 06:47:45.287325+00:00
22-04-2016,152000,153500,150500,151000,107426.2734,318972,2026-02-19 06:47:45.287325+00:00
25-04-2016,151000,152000,149000,149500,106359.1328,273343,2026-02-19 06:47:45.287325+00:00
26-04-2016,149000,154000,149000,153500,109204.8672,365930,2026-02-19 06:47:45.287325+00:00
27-04-2016,152000,153000,148500,149000,106003.4219,374037,2026-02-19 06:47:45.287325+00:00
28-04-2016,148500,150500,147000,148000,105291.9609,466520,2026-02-19 06:47:45.287325+00:00
29-04-2016,146500,147500,142000,143500,102090.5313,739237,2026-02-19 06:47:45.287325+00:00
02-05-2016,142000,144000,141500,142500,101379.0938,242036,2026-02-19 06:47:45.287325+00:00
03-05-2016,143000,144000,142000,142500,101379.0938,359029,2026-02-19 06:47:45.287325+00:00
04-05-2016,141500,142000,138500,139000,98889.09375,807340,2026-02-19 06:47:45.287325+00:00
09-05-2016,138500,139000,135500,135500,96399.0625,482711,2026-02-19 06:47:45.287325+00:00
10-05-2016,136500,140500,136500,139500,99244.80469,346710,2026-02-19 06:47:45.287325+00:00
11-05-2016,140500,142000,138500,139000,98889.09375,284228,2026-02-19 06:47:45.287325+00:00
12-05-2016,138000,138500,136500,136500,97110.50781,421047,2026-02-19 06:47:45.287325+00:00
13-05-2016,136000,137500,135000,135000,96043.35938,529746,2026-02-19 06:47:45.287325+00:00
16-05-2016,136500,137500,135000,135500,96399.0625,397771,2026-02-19 06:47:45.287325+00:00
17-05-2016,135500,136500,134500,134500,95687.64844,314839,2026-02-19 06:47:45.287325+00:00
18-05-2016,135000,135500,132000,133000,94620.49219,630692,2026-02-19 06:47:45.287325+00:00
19-05-2016,132500,136000,132500,134500,95687.64844,389055,2026-02-19 06:47:45.287325+00:00
20-05-2016,134000,135000,131500,132000,93909.07031,462176,2026-02-19 06:47:45.287325+00:00
23-05-2016,133000,134500,133000,133000,94620.49219,310458,2026-02-19 06:47:45.287325+00:00
24-05-2016,133000,135000,132000,133500,94976.21094,355717,2026-02-19 06:47:45.287325+00:00
25-05-2016,134500,137000,134000,135000,96043.35938,500528,2026-02-19 06:47:45.287325+00:00
26-05-2016,136000,137000,134500,135000,96043.35938,342299,2026-02-19 06:47:45.287325+00:00
27-05-2016,136000,136500,135000,136000,96754.78125,346406,2026-02-19 06:47:45.287325+00:00
30-05-2016,136000,137500,135000,136500,97110.50781,474129,2026-02-19 06:47:45.287325+00:00
31-05-2016,136500,139500,135000,139500,99244.80469,1734508,2026-02-19 06:47:45.287325+00:00
01-06-2016,137500,138500,136500,138000,98177.64844,507997,2026-02-19 06:47:45.287325+00:00
02-06-2016,138500,139000,136500,138000,98177.64844,419054,2026-02-19 06:47:45.287325+00:00
03-06-2016,138000,139500,137500,138500,98533.36719,352778,2026-02-19 06:47:45.287325+00:00
07-06-2016,138500,139500,137500,139500,99244.80469,608452,2026-02-19 06:47:45.287325+00:00
08-06-2016,138500,141500,138500,139500,99244.80469,598656,2026-02-19 06:47:45.287325+00:00
09-06-2016,139500,140500,137500,139000,98889.09375,578177,2026-02-19 06:47:45.287325+00:00
10-06-2016,138500,140000,138000,139000,98889.09375,350588,2026-02-19 06:47:45.287325+00:00
13-06-2016,138000,138500,135500,135500,96399.0625,476958,2026-02-19 06:47:45.287325+00:00
14-06-2016,135500,138500,135000,138500,98533.36719,431039,2026-02-19 06:47:45.287325+00:00
15-06-2016,138000,139500,135000,135500,96399.0625,409607,2026-02-19 06:47:45.287325+00:00
16-06-2016,135500,136000,133500,134500,95687.64844,399199,2026-02-19 06:47:45.287325+00:00
17-06-2016,136000,136500,133500,134500,95687.64844,328695,2026-02-19 06:47:45.287325+00:00
20-06-2016,136000,138500,135500,136500,97110.50781,305307,2026-02-19 06:47:45.287325+00:00
21-06-2016,136500,139000,135500,138000,98177.64844,353879,2026-02-19 06:47:45.287325+00:00
22-06-2016,138500,141500,138500,140000,99600.53906,413267,2026-02-19 06:47:45.287325+00:00
23-06-2016,140500,141500,140000,141000,100311.9453,273960,2026-02-19 06:47:45.287325+00:00
24-06-2016,140500,142000,134500,139500,99244.80469,901574,2026-02-19 06:47:45.287325+00:00
27-06-2016,141000,144000,139500,141500,100667.6641,1031506,2026-02-19 06:47:45.287325+00:00
28-06-2016,141500,142000,138500,139000,98889.09375,570526,2026-02-19 06:47:45.287325+00:00
29-06-2016,140000,140000,137500,139000,99605.66406,436045,2026-02-19 06:47:45.287325+00:00
30-06-2016,138000,138500,135500,135500,97097.59375,2700499,2026-02-19 06:47:45.287325+00:00
01-07-2016,136500,138000,136000,137000,98172.49219,388387,2026-02-19 06:47:45.287325+00:00
04-07-2016,138000,139500,137000,137000,98172.49219,518981,2026-02-19 06:47:45.287325+00:00
05-07-2016,136500,137000,134500,135000,96739.32813,389267,2026-02-19 06:47:45.287325+00:00
06-07-2016,134000,134500,129000,130000,93156.375,1098353,2026-02-19 06:47:45.287325+00:00
07-07-2016,131500,132500,130500,131000,93872.96875,351312,2026-02-19 06:47:45.287325+00:00
08-07-2016,131000,133000,129000,130500,93514.6875,472095,2026-02-19 06:47:45.287325+00:00
11-07-2016,130500,132000,130500,131000,93872.96875,395952,2026-02-19 06:47:45.287325+00:00
12-07-2016,131500,133000,131000,132000,94589.57031,401323,2026-02-19 06:47:45.287325+00:00
13-07-2016,133000,135500,132500,135500,97097.59375,567236,2026-02-19 06:47:45.287325+00:00
14-07-2016,134000,134500,131000,131500,94231.28906,688220,2026-02-19 06:47:45.287325+00:00
15-07-2016,132000,134000,132000,133000,95306.15625,608594,2026-02-19 06:47:45.287325+00:00
18-07-2016,133000,134000,131000,132000,94589.57031,417748,2026-02-19 06:47:45.287325+00:00
19-07-2016,131500,132000,130000,130000,93156.375,630163,2026-02-19 06:47:45.287325+00:00
20-07-2016,129500,131000,129000,129500,92798.08594,513880,2026-02-19 06:47:45.287325+00:00
21-07-2016,130000,131000,128500,130000,93156.375,459440,2026-02-19 06:47:45.287325+00:00
22-07-2016,130000,130500,129000,129000,92439.78906,364418,2026-02-19 06:47:45.287325+00:00
25-07-2016,129500,136000,129500,135500,97097.59375,1182857,2026-02-19 06:47:45.287325+00:00
26-07-2016,135000,139500,134000,136000,97455.90625,1125762,2026-02-19 06:47:45.287325+00:00
27-07-2016,137000,137500,135000,137000,98172.49219,450182,2026-02-19 06:47:45.287325+00:00
28-07-2016,137500,138000,135000,136000,97455.90625,451570,2026-02-19 06:47:45.287325+00:00
29-07-2016,135000,136000,132000,132000,94589.57031,698032,2026-02-19 06:47:45.287325+00:00
01-08-2016,132500,136000,132500,135500,97097.59375,510753,2026-02-19 06:47:45.287325+00:00
02-08-2016,135500,135500,133000,134000,96022.75,383193,2026-02-19 06:47:45.287325+00:00
03-08-2016,133000,134000,130500,132000,94589.57031,393748,2026-02-19 06:47:45.287325+00:00
04-08-2016,132500,133000,129500,130500,93514.6875,552854,2026-02-19 06:47:45.287325+00:00
05-08-2016,130500,133000,130500,133000,95306.15625,432472,2026-02-19 06:47:45.287325+00:00
08-08-2016,134000,134000,132000,133000,95306.15625,367241,2026-02-19 06:47:45.287325+00:00
09-08-2016,135000,137000,134500,136500,97814.21094,590729,2026-02-19 06:47:45.287325+00:00
10-08-2016,135500,137000,134000,134000,96022.75,495316,2026-02-19 06:47:45.287325+00:00
11-08-2016,134000,135000,133500,134500,96381.03906,340296,2026-02-19 06:47:45.287325+00:00
12-08-2016,135000,136000,134500,136000,97455.90625,441448,2026-02-19 06:47:45.287325+00:00
16-08-2016,136000,137000,133000,133000,95306.15625,564040,2026-02-19 06:47:45.287325+00:00
17-08-2016,133500,135000,133000,135000,96739.32813,456621,2026-02-19 06:47:45.287325+00:00
18-08-2016,134500,135000,132000,132500,94947.85156,501557,2026-02-19 06:47:45.287325+00:00
19-08-2016,133000,134000,132000,132500,94947.85156,375138,2026-02-19 06:47:45.287325+00:00
22-08-2016,132500,133000,131000,132000,94589.57031,400250,2026-02-19 06:47:45.287325+00:00
23-08-2016,133000,134500,132000,132500,94947.85156,421660,2026-02-19 06:47:45.287325+00:00
24-08-2016,132000,135500,131500,135500,97097.59375,725511,2026-02-19 06:47:45.287325+00:00
25-08-2016,136000,138000,134000,136500,97814.21094,880226,2026-02-19 06:47:45.287325+00:00
26-08-2016,136500,137000,135000,135500,97097.59375,426273,2026-02-19 06:47:45.287325+00:00
29-08-2016,134000,134500,133000,134000,96022.75,328229,2026-02-19 06:47:45.287325+00:00
30-08-2016,133500,135000,132500,132500,94947.85156,331306,2026-02-19 06:47:45.287325+00:00
31-08-2016,132000,133500,131000,133000,95306.15625,621524,2026-02-19 06:47:45.287325+00:00
01-09-2016,133000,133500,131500,131500,94231.28906,572941,2026-02-19 06:47:45.287325+00:00
02-09-2016,132500,136500,132000,135000,96739.32813,1129376,2026-02-19 06:47:45.287325+00:00
05-09-2016,136000,139000,136000,139000,99605.66406,681920,2026-02-19 06:47:45.287325+00:00
06-09-2016,138500,140000,138000,139500,99963.97656,455216,2026-02-19 06:47:45.287325+00:00
07-09-2016,139500,140500,138000,139000,99605.66406,515978,2026-02-19 06:47:45.287325+00:00
08-09-2016,139000,140000,136500,139000,99605.66406,604332,2026-02-19 06:47:45.287325+00:00
09-09-2016,138000,140000,137500,139500,99963.97656,430914,2026-02-19 06:47:45.287325+00:00
12-09-2016,138500,139500,137500,138500,99247.39063,447847,2026-02-19 06:47:45.287325+00:00
13-09-2016,140000,140500,138000,138500,99247.39063,560421,2026-02-19 06:47:45.287325+00:00
19-09-2016,137000,139500,136000,137000,98172.49219,536712,2026-02-19 06:47:45.287325+00:00
20-09-2016,137000,139500,136500,138500,99247.39063,517081,2026-02-19 06:47:45.287325+00:00
21-09-2016,137500,138500,136500,138000,98889.08594,464658,2026-02-19 06:47:45.287325+00:00
22-09-2016,138000,139500,137500,138000,98889.08594,360424,2026-02-19 06:47:45.287325+00:00
23-09-2016,139500,142000,139000,142000,101755.4297,595938,2026-02-19 06:47:45.287325+00:00
26-09-2016,140500,141500,139000,140500,100680.5469,444564,2026-02-19 06:47:45.287325+00:00
27-09-2016,140000,142000,138500,141500,101397.1406,451975,2026-02-19 06:47:45.287325+00:00
28-09-2016,141000,141500,138000,138500,99247.39063,513300,2026-02-19 06:47:45.287325+00:00
29-09-2016,138500,139500,138000,139500,99963.97656,473726,2026-02-19 06:47:45.287325+00:00
30-09-2016,138500,139500,135000,135500,97097.59375,617732,2026-02-19 06:47:45.287325+00:00
04-10-2016,138500,141000,137500,139000,99605.66406,707562,2026-02-19 06:47:45.287325+00:00
05-10-2016,137500,140500,136500,140000,100322.2734,549606,2026-02-19 06:47:45.287325+00:00
06-10-2016,139000,140000,138500,139000,99605.66406,271808,2026-02-19 06:47:45.287325+00:00
07-10-2016,138500,139000,135500,136500,97814.21094,449894,2026-02-19 06:47:45.287325+00:00
10-10-2016,134000,135000,131000,133500,95664.42969,687120,2026-02-19 06:47:45.287325+00:00
11-10-2016,135000,135500,133500,134500,96381.03906,355273,2026-02-19 06:47:45.287325+00:00
12-10-2016,134500,137000,133500,136500,97814.21094,418529,2026-02-19 06:47:45.287325+00:00
13-10-2016,136500,137000,133500,134000,96022.75,444173,2026-02-19 06:47:45.287325+00:00
14-10-2016,133500,135000,133000,133000,95306.15625,385561,2026-02-19 06:47:45.287325+00:00
17-10-2016,134500,136500,133000,133000,95306.15625,552827,2026-02-19 06:47:45.287325+00:00
18-10-2016,133500,135500,132500,134500,96381.03906,357363,2026-02-19 06:47:45.287325+00:00
19-10-2016,134500,135500,132500,133000,95306.15625,474445,2026-02-19 06:47:45.287325+00:00
20-10-2016,133500,134000,131500,132000,94589.57031,411425,2026-02-19 06:47:45.287325+00:00
21-10-2016,132500,135000,132000,133500,95664.42969,375157,2026-02-19 06:47:45.287325+00:00
24-10-2016,134500,134500,133500,134500,96381.03906,256889,2026-02-19 06:47:45.287325+00:00
25-10-2016,135000,139500,134500,138000,98889.08594,863431,2026-02-19 06:47:45.287325+00:00
26-10-2016,137500,138500,135000,137500,98530.78906,551856,2026-02-19 06:47:45.287325+00:00
27-10-2016,139000,139500,135500,138000,98889.08594,503571,2026-02-19 06:47:45.287325+00:00
28-10-2016,138000,141500,137500,140500,100680.5469,708752,2026-02-19 06:47:45.287325+00:00
31-10-2016,139000,141000,139000,140000,100322.2734,394472,2026-02-19 06:47:45.287325+00:00
01-11-2016,141000,141500,140000,141500,101397.1406,436941,2026-02-19 06:47:45.287325+00:00
02-11-2016,141000,141500,139500,139500,99963.97656,655976,2026-02-19 06:47:45.287325+00:00
03-11-2016,139500,140000,136000,136500,97814.21094,520972,2026-02-19 06:47:45.287325+00:00
04-11-2016,136500,137000,135500,136000,97455.90625,345493,2026-02-19 06:47:45.287325+00:00
07-11-2016,137500,138000,136000,137000,98172.49219,388228,2026-02-19 06:47:45.287325+00:00
08-11-2016,137500,139500,137000,138500,99247.39063,341446,2026-02-19 06:47:45.287325+00:00
09-11-2016,138000,140000,130500,134000,96022.75,1054746,2026-02-19 06:47:45.287325+00:00
10-11-2016,135000,135000,129000,129000,92439.78906,1253550,2026-02-19 06:47:45.287325+00:00
11-11-2016,130000,132000,130000,131500,94231.28906,571291,2026-02-19 06:47:45.287325+00:00
14-11-2016,132000,134000,131000,132000,94589.57031,369913,2026-02-19 06:47:45.287325+00:00
15-11-2016,131500,132000,129500,130500,93514.6875,416685,2026-02-19 06:47:45.287325+00:00
16-11-2016,130500,133500,130000,131000,93872.96875,379475,2026-02-19 06:47:45.287325+00:00
17-11-2016,131000,133000,131000,132000,94589.57031,217101,2026-02-19 06:47:45.287325+00:00
18-11-2016,131500,132000,129500,129500,92798.08594,282286,2026-02-19 06:47:45.287325+00:00
21-11-2016,130000,133500,129500,133500,95664.42969,392922,2026-02-19 06:47:45.287325+00:00
22-11-2016,133500,134500,132500,133500,95664.42969,366844,2026-02-19 06:47:45.287325+00:00
23-11-2016,134500,135000,132500,134000,96022.75,292727,2026-02-19 06:47:45.287325+00:00
24-11-2016,133500,136000,133000,135000,96739.32813,340767,2026-02-19 06:47:45.287325+00:00
25-11-2016,135500,136000,134500,136000,97455.90625,180033,2026-02-19 06:47:45.287325+00:00
28-11-2016,135000,136000,133500,135000,96739.32813,256341,2026-02-19 06:47:45.287325+00:00
29-11-2016,133000,135500,133000,134500,96381.03906,312216,2026-02-19 06:47:45.287325+00:00
30-11-2016,133500,134500,132500,133000,95306.15625,1188767,2026-02-19 06:47:45.287325+00:00
01-12-2016,133000,135500,132000,132000,94589.57031,478362,2026-02-19 06:47:45.287325+00:00
02-12-2016,134000,136000,133000,133500,95664.42969,403575,2026-02-19 06:47:45.287325+00:00
05-12-2016,134500,135500,133000,134000,96022.75,244209,2026-02-19 06:47:45.287325+00:00
06-12-2016,135500,137000,135000,136500,97814.21094,374760,2026-02-19 06:47:45.287325+00:00
07-12-2016,138000,138000,136500,136500,97814.21094,279131,2026-02-19 06:47:45.287325+00:00
08-12-2016,138500,142000,138000,142000,101755.4297,889649,2026-02-19 06:47:45.287325+00:00
09-12-2016,142000,145000,141000,144000,103188.6094,647418,2026-02-19 06:47:45.287325+00:00
12-12-2016,146000,148000,143500,144500,103546.9219,378077,2026-02-19 06:47:45.287325+00:00
13-12-2016,144500,145000,142500,145000,103905.2109,283933,2026-02-19 06:47:45.287325+00:00
14-12-2016,144500,145000,142000,143500,102830.3125,261384,2026-02-19 06:47:45.287325+00:00
15-12-2016,142000,143000,141000,142000,101755.4297,285737,2026-02-19 06:47:45.287325+00:00
16-12-2016,141000,142000,139000,139500,99963.97656,523767,2026-02-19 06:47:45.287325+00:00
19-12-2016,140000,142500,139500,142000,101755.4297,293868,2026-02-19 06:47:45.287325+00:00
20-12-2016,141500,144000,141500,143500,102830.3125,399511,2026-02-19 06:47:45.287325+00:00
21-12-2016,144500,144500,142500,143500,102830.3125,310188,2026-02-19 06:47:45.287325+00:00
22-12-2016,143000,143000,141000,142000,101755.4297,334338,2026-02-19 06:47:45.287325+00:00
23-12-2016,143000,144000,142000,144000,103188.6094,357914,2026-02-19 06:47:45.287325+00:00
26-12-2016,143500,145000,143500,144500,103546.9219,206099,2026-02-19 06:47:45.287325+00:00
27-12-2016,144500,145000,144000,144500,103546.9219,337224,2026-02-19 06:47:45.287325+00:00
28-12-2016,142500,144000,141500,143500,105010.4609,377265,2026-02-19 06:47:45.287325+00:00
29-12-2016,142500,146000,142000,146000,106839.9141,381283,2026-02-19 06:47:45.287325+00:00
